Employee_ID,Department,Expense_Type,Amount,Status
E1261,Operations,Internet,15502,Rejected
E6296,Finance,Travel,19616,Rejected
E4370,HR,Meals,25891,Approved
E4606,HR,Internet,2161,Rejected
E7731,Sales,Travel,19711,Approved
E8466,Sales,Meals,29229,Pending
E5603,HR,Internet,44050,Approved
E2633,Operations,Meals,25711,Approved
E8345,Finance,Travel,9566,Rejected
E6566,Sales,Travel,1685,Approved
E2355,Finance,Internet,17210,Pending
E5159,HR,Travel,25869,Pending
E7341,IT,Travel,33786,Approved
E1919,Sales,Internet,39354,Rejected
E5612,Finance,Meals,3587,Pending
E7327,Operations,Travel,19460,Pending
E5529,IT,Travel,7059,Rejected
E1686,Sales,Meals,47361,Rejected
E4930,Finance,Travel,21120,Approved
E1138,Finance,Internet,14182,Rejected
E6090,Sales,Training,14453,Pending
E1322,IT,Internet,30220,Approved
E1222,Sales,Travel,31170,Rejected
E2922,HR,Internet,48484,Approved
E1583,IT,Internet,3124,Approved
E3649,IT,Meals,30805,Approved
E3137,HR,Travel,36980,Approved
E9503,Finance,Travel,26361,Approved
E3970,IT,Meals,32626,Pending
E3576,Sales,Travel,17548,Rejected
E3287,HR,Internet,23047,Rejected
E9127,Operations,Meals,17711,Approved
E3102,Sales,Internet,1842,Pending
E1864,Finance,Training,16357,Approved
E5219,IT,Training,49498,Rejected
E6974,Operations,Meals,6560,Pending
E1551,Sales,Meals,16379,Approved
E4128,Operations,Travel,5296,Rejected
E4627,Sales,Travel,47466,Approved
E8425,Finance,Travel,4023,Approved
E4028,Finance,Travel,5379,Pending
E4643,Sales,Internet,38735,Rejected
E2010,HR,Travel,42322,Pending
E5423,Sales,Training,19538,Pending
E9500,HR,Travel,42997,Rejected
E4256,IT,Meals,17730,Rejected
E7441,HR,Travel,4276,Pending
E9030,HR,Travel,37462,Pending
E7299,Operations,Training,24579,Pending
E6025,Sales,Travel,12707,Approved
E7788,Operations,Meals,834,Approved
E8773,Finance,Meals,45310,Pending
E1509,HR,Meals,5327,Rejected
E5626,Operations,Training,36881,Approved
E1865,IT,Travel,31702,Approved
E5634,Finance,Internet,33912,Rejected
E4343,IT,Training,750,Approved
E9250,HR,Travel,22533,Rejected
E3085,Finance,Training,44915,Rejected
E9590,Sales,Travel,49938,Rejected
E4483,Sales,Internet,15140,Rejected
E1992,Operations,Internet,3342,Approved
E1654,Finance,Meals,32533,Rejected
E3240,Finance,Internet,22071,Rejected
E6979,IT,Meals,9856,Rejected
E4904,IT,Training,29746,Approved
E6397,IT,Travel,38565,Approved
E2703,HR,Travel,19435,Rejected
E7646,HR,Training,43939,Approved
E7104,IT,Meals,11330,Approved
E5973,Sales,Internet,33067,Pending
E9720,Operations,Internet,47749,Pending
E3181,Operations,Training,17498,Pending
E1255,Finance,Meals,11387,Rejected
E1418,Operations,Travel,22828,Pending
E6585,Operations,Travel,36101,Rejected
E8889,HR,Internet,2080,Approved
E7480,Sales,Training,14722,Approved
E9505,Finance,Travel,32575,Approved
E5997,Sales,Training,7121,Rejected
E2316,IT,Training,32486,Approved
E6313,Sales,Travel,30359,Rejected
E9226,Finance,Travel,21662,Approved
E4220,Finance,Training,3105,Rejected
E1508,HR,Training,3044,Rejected
E1996,Sales,Travel,32735,Pending
E6741,Finance,Meals,5782,Approved
E9088,Finance,Training,15651,Approved
E5843,HR,Travel,28378,Rejected
E2028,Sales,Travel,21247,Pending
E9572,IT,Meals,41806,Rejected
E5899,HR,Internet,17904,Rejected
E7474,Operations,Meals,27862,Approved
E3110,IT,Meals,40967,Pending
E2857,HR,Training,47231,Approved
E1652,HR,Internet,39384,Rejected
E3810,Sales,Meals,34236,Pending
E6373,HR,Meals,27416,Approved
E9128,IT,Travel,45667,Pending
E5719,HR,Travel,31439,Pending
E7163,HR,Training,22242,Approved
E9917,HR,Travel,24440,Pending
E8944,Finance,Internet,14603,Rejected
E8440,Finance,Meals,38721,Approved
E3083,HR,Training,30716,Pending
E9437,HR,Travel,12256,Rejected
E6530,Operations,Meals,49139,Approved
E4151,Operations,Travel,42191,Approved
E7448,HR,Meals,14366,Rejected
E5039,Finance,Internet,36542,Rejected
E4570,Finance,Training,38329,Pending
E6661,Operations,Travel,39149,Rejected
E6611,IT,Training,37798,Rejected
E7065,Finance,Training,22009,Approved
E2739,Sales,Training,11845,Approved
E3412,HR,Training,47034,Pending
E6086,IT,Training,13458,Rejected
E5550,Sales,Meals,27235,Rejected
E9322,HR,Travel,6036,Pending
E3221,IT,Training,44932,Rejected
E2428,Sales,Internet,46854,Rejected
E7317,Sales,Training,25903,Pending
E7065,HR,Training,20164,Approved
E4804,Operations,Travel,2357,Approved
E4311,Operations,Training,13040,Rejected
E6313,Finance,Training,23074,Rejected
E8565,Operations,Meals,36626,Approved
E4999,Sales,Internet,39059,Pending
E1670,Operations,Training,26108,Pending
E5909,Finance,Training,14946,Pending
E8712,Operations,Travel,577,Rejected
E4427,IT,Training,48988,Approved
E5415,Finance,Meals,40163,Pending
E6537,Sales,Meals,3483,Pending
E1393,Operations,Training,34986,Pending
E1654,Finance,Training,6020,Pending
E3331,Sales,Travel,18837,Approved
E8807,Operations,Training,13145,Pending
E7610,Sales,Travel,1349,Pending
E2106,IT,Meals,11921,Approved
E9217,HR,Travel,35996,Pending
E7464,Finance,Travel,18692,Approved
E4430,Operations,Meals,43537,Rejected
E7561,HR,Training,42494,Rejected
E7538,Finance,Training,40334,Rejected
E9947,HR,Training,17001,Approved
E1073,Operations,Travel,14085,Approved
E6109,IT,Travel,12717,Approved
E6834,Finance,Training,46954,Approved
E7582,Sales,Training,46230,Pending
E4104,Operations,Meals,30721,Pending
E3019,Operations,Travel,20639,Pending
E8688,HR,Training,43619,Approved
E3291,HR,Meals,15787,Pending
E5880,IT,Meals,2845,Approved
E3504,HR,Training,47213,Approved
E7429,Finance,Internet,23945,Rejected
E2689,Sales,Internet,31551,Approved
E4465,IT,Meals,9546,Rejected
E4855,Finance,Training,37201,Rejected
E8538,Operations,Internet,38615,Approved
E1948,Finance,Meals,28189,Rejected
E9147,IT,Training,43632,Pending
E9923,IT,Internet,35358,Approved
E9718,HR,Meals,43100,Approved
E4790,Finance,Travel,40492,Pending
E2652,HR,Internet,38608,Pending
E5590,HR,Travel,23407,Pending
E4192,Finance,Training,23380,Pending
E1948,IT,Training,21971,Rejected
E6248,Operations,Training,34279,Rejected
E7331,IT,Travel,45380,Approved
E2364,Finance,Meals,20912,Rejected
E5436,HR,Training,48577,Approved
E1383,HR,Meals,40003,Pending
E9421,Finance,Meals,39064,Approved
E9623,IT,Meals,6525,Pending
E6029,Operations,Training,9262,Approved
E5920,IT,Internet,6796,Approved
E4777,HR,Travel,45820,Pending
E7961,Sales,Travel,18837,Pending
E4121,Finance,Internet,47323,Rejected
E4263,Sales,Meals,15316,Pending
E5845,Sales,Training,36970,Pending
E1916,Operations,Training,17801,Approved
E4708,IT,Travel,25566,Rejected
E6573,Finance,Travel,16632,Pending
E1925,HR,Training,4696,Pending
E5859,IT,Training,28745,Pending
E9202,Sales,Travel,20730,Rejected
E5227,Sales,Travel,3108,Approved
E5858,Operations,Internet,27240,Rejected
E4234,Sales,Training,13244,Rejected
E6116,Operations,Training,21652,Rejected
E6144,Finance,Travel,20958,Rejected
E4651,Operations,Training,20308,Pending
E3858,Sales,Internet,15213,Approved
E2331,Finance,Meals,15460,Rejected
E1689,Operations,Training,7545,Rejected
E8207,Finance,Meals,16622,Approved
E3843,Operations,Internet,32031,Pending
E2416,Operations,Training,39879,Pending
E3546,Sales,Travel,20229,Approved
E3902,Sales,Travel,46524,Rejected
E8885,Operations,Internet,49222,Pending
E4377,Finance,Travel,9162,Approved
E1498,Sales,Internet,33821,Approved
E5521,HR,Training,27282,Approved
E5736,HR,Training,9682,Pending
E6318,Finance,Training,7884,Approved
E8269,Sales,Travel,28940,Approved
E9835,Sales,Internet,36160,Approved
E8421,Operations,Meals,21899,Approved
E5087,Finance,Travel,17866,Pending
E5669,Finance,Training,4112,Pending
E2501,Operations,Travel,5169,Rejected
E7567,Operations,Travel,18641,Rejected
E7651,Finance,Internet,38301,Rejected
E1658,Operations,Internet,46003,Approved
E9368,IT,Internet,45809,Approved
E1680,Operations,Training,27152,Rejected
E7776,Finance,Training,1734,Pending
E5537,HR,Meals,25589,Approved
E3266,HR,Training,42677,Rejected
E3888,Operations,Internet,36107,Pending
E6731,HR,Travel,4393,Pending
E5519,Operations,Travel,10065,Rejected
E3952,Finance,Internet,21038,Pending
E8391,HR,Meals,36892,Rejected
E2046,HR,Internet,12141,Rejected
E4323,IT,Training,45701,Approved
E3627,IT,Meals,15345,Rejected
E3253,Sales,Internet,45166,Pending
E3532,IT,Travel,24210,Pending
E1293,Operations,Training,12557,Pending
E2878,Finance,Internet,44981,Rejected
E7861,Sales,Training,8547,Pending
E8179,IT,Training,10670,Rejected
E4209,IT,Travel,4548,Approved
E4938,IT,Meals,3812,Approved
E1861,Finance,Meals,12182,Rejected
E2876,Finance,Travel,25672,Pending
E4698,Operations,Meals,18989,Pending
E8617,IT,Training,16557,Approved
E1465,HR,Training,11796,Pending
E4298,HR,Travel,43274,Pending
E6399,HR,Internet,16332,Rejected
E7923,IT,Training,21557,Approved
E4264,Sales,Training,2632,Rejected
E8687,Finance,Travel,44841,Approved
E6088,Operations,Training,31354,Pending
E5443,HR,Travel,32738,Pending
E1890,HR,Internet,10177,Approved
E3807,Finance,Meals,34615,Approved
E8822,HR,Training,17979,Pending
E7825,Sales,Internet,30874,Approved
E5400,Operations,Meals,1733,Pending
E9629,Operations,Meals,17082,Approved
E7720,HR,Training,20518,Rejected
E4119,HR,Training,35850,Pending
E2647,Finance,Training,28503,Rejected
E7027,Finance,Training,11673,Approved
E4794,Sales,Training,43399,Rejected
E9085,IT,Training,18563,Rejected
E3923,Finance,Internet,6148,Approved
E2356,HR,Travel,31400,Rejected
E7657,Sales,Training,27733,Rejected
E5415,IT,Training,46151,Approved
E1837,Operations,Meals,23123,Approved
E5938,IT,Training,39326,Approved
E2809,Operations,Training,3058,Rejected
E6586,Operations,Training,48502,Approved
E5771,Finance,Travel,27450,Pending
E2936,Finance,Training,42975,Pending
E8263,Finance,Travel,28566,Rejected
E5546,HR,Training,43770,Pending
E8250,IT,Meals,18463,Pending
E2326,Finance,Travel,19786,Rejected
E8153,HR,Internet,4516,Rejected
E7341,HR,Training,18290,Pending
E2442,Finance,Travel,33019,Approved
E5043,Sales,Meals,32774,Rejected
E6861,HR,Internet,30914,Approved
E1222,HR,Training,38083,Pending
E3334,Operations,Travel,26792,Pending
E1226,IT,Travel,35931,Pending
E5356,Operations,Travel,26856,Pending
E3764,IT,Travel,3283,Pending
E3824,HR,Internet,38219,Pending
E7469,Operations,Meals,12344,Approved
E8642,Finance,Meals,39232,Approved
E7084,Finance,Travel,4238,Approved
E5719,HR,Travel,45765,Approved
E5853,IT,Meals,44664,Approved
E4666,Finance,Internet,41382,Pending
E4198,Finance,Training,30219,Pending
E5319,Operations,Meals,2262,Pending
E4277,Operations,Training,39125,Rejected
E3221,Sales,Training,18640,Pending
E4382,Sales,Travel,20650,Rejected
E7920,Finance,Travel,33133,Rejected
E4346,Operations,Meals,33497,Pending
E3691,Operations,Travel,32933,Pending
E5482,HR,Travel,39278,Approved
E4165,IT,Training,17748,Pending
E4457,Operations,Travel,34954,Rejected
E5870,Operations,Internet,13454,Rejected
E6994,IT,Internet,11937,Rejected
E6183,Finance,Internet,8875,Pending
E9057,Sales,Training,42345,Pending
E4741,Operations,Training,44091,Pending
E7682,Operations,Travel,46634,Approved
E3513,Sales,Travel,27702,Rejected
E5920,IT,Travel,29690,Pending
E1463,Sales,Internet,8977,Rejected
E6615,IT,Internet,21885,Approved
E5844,Sales,Travel,47295,Pending
E2655,Sales,Meals,8154,Rejected
E1721,Finance,Travel,31271,Rejected
E4136,IT,Meals,7656,Rejected
E6136,Sales,Meals,26610,Rejected
E5174,Finance,Travel,34684,Rejected
E1717,Operations,Travel,42616,Rejected
E8108,IT,Meals,35643,Pending
E7325,Sales,Internet,49694,Pending
E2080,HR,Training,32803,Pending
E6569,IT,Meals,10417,Pending
E2117,Sales,Training,4948,Approved
E2962,HR,Internet,7059,Pending
E9256,Finance,Meals,34785,Rejected
E2541,HR,Training,39867,Approved
E7041,IT,Training,15908,Pending
E1712,HR,Travel,17423,Rejected
E6798,HR,Travel,20067,Approved
E6916,IT,Meals,24292,Approved
E8592,Sales,Meals,28144,Rejected
E5832,IT,Internet,1913,Pending
E9307,Operations,Internet,36393,Approved
E2623,Operations,Meals,13746,Approved
E5036,Operations,Meals,48624,Approved
E5838,HR,Travel,7033,Approved
E8685,Finance,Training,34331,Approved
E6985,Finance,Training,31905,Rejected
E4281,IT,Training,25322,Approved
E7198,Sales,Training,26633,Rejected
E9952,Finance,Meals,35549,Pending
E1200,HR,Meals,10216,Pending
E6471,Operations,Internet,38809,Rejected
E8707,Sales,Meals,42942,Approved
E4714,Operations,Internet,21745,Approved
E2977,Operations,Travel,22135,Rejected
E7505,Sales,Internet,30499,Pending
E5314,Operations,Internet,15994,Pending
E6571,Sales,Meals,36146,Approved
E3197,Sales,Training,16751,Rejected
E3916,Operations,Travel,49966,Rejected
E6349,Finance,Travel,12342,Pending
E4095,IT,Training,14568,Pending
E5220,Sales,Training,37640,Pending
E4895,Operations,Internet,11186,Approved
E4177,IT,Meals,9775,Approved
E9239,IT,Meals,43181,Rejected
E7628,HR,Internet,19115,Pending
E1393,HR,Training,17327,Approved
E5933,IT,Training,34539,Rejected
E8470,Finance,Meals,16978,Pending
E4606,Operations,Internet,16962,Approved
E6339,HR,Meals,9901,Rejected
E4148,Sales,Meals,32191,Rejected
E5504,Operations,Travel,3302,Pending
E7677,Sales,Travel,12353,Rejected
E5219,Operations,Training,48317,Approved
E5359,Sales,Travel,34069,Approved
E8979,HR,Meals,4108,Pending
E3424,IT,Meals,15818,Approved
E5935,Finance,Travel,32374,Pending
E5115,Operations,Internet,6631,Rejected
E6581,IT,Travel,1347,Pending
E5243,Sales,Training,30870,Approved
E8129,Finance,Internet,41967,Pending
E3486,Operations,Travel,5846,Pending
E1718,HR,Internet,25338,Approved
E3292,Finance,Training,8512,Pending
E3897,IT,Internet,47821,Rejected
E6061,Sales,Internet,5340,Pending
E4521,HR,Training,5025,Rejected
E8702,Finance,Meals,43104,Rejected
E1172,IT,Travel,21037,Pending
E7226,Operations,Meals,46385,Pending
E8769,Finance,Meals,32272,Pending
E1615,IT,Travel,35218,Rejected
E9454,Sales,Meals,20193,Approved
E7839,Operations,Training,26325,Approved
E5923,Operations,Training,43617,Pending
E7143,Sales,Training,12913,Approved
E1583,Finance,Travel,19972,Pending
E2649,Finance,Meals,10625,Pending
E8628,Sales,Meals,36758,Pending
E9872,HR,Training,33237,Approved
E2226,HR,Internet,35772,Pending
E4764,Sales,Training,4786,Rejected
E6476,Sales,Travel,21157,Approved
E9642,IT,Training,12104,Pending
E9571,Operations,Travel,39095,Rejected
E8368,IT,Meals,36470,Rejected
E3653,HR,Training,42505,Pending
E4342,IT,Meals,21245,Approved
E3628,Sales,Travel,31066,Rejected
E8782,HR,Meals,650,Pending
E8392,IT,Training,18070,Approved
E7603,HR,Travel,22003,Rejected
E7310,Sales,Internet,38758,Rejected
E3127,IT,Training,39938,Pending
E5890,IT,Training,44940,Rejected
E8192,IT,Travel,14710,Approved
E3873,HR,Travel,1254,Rejected
E6066,Operations,Meals,6955,Pending
E8871,HR,Travel,10945,Approved
E5390,Sales,Internet,30497,Approved
E1615,Finance,Meals,31398,Pending
E3962,IT,Training,33414,Rejected
E2100,Operations,Training,35388,Pending
E8553,HR,Meals,7321,Approved
E8808,Finance,Internet,49567,Approved
E1602,Sales,Training,48358,Pending
E3330,Operations,Training,10674,Approved
E9131,IT,Training,24612,Rejected
E1390,Sales,Training,27021,Rejected
E4711,Finance,Training,46521,Approved
E4805,Sales,Meals,42596,Rejected
E6990,HR,Travel,17173,Rejected
E6982,Operations,Travel,28002,Approved
E7354,HR,Training,2810,Rejected
E4797,Operations,Internet,12722,Rejected
E9618,IT,Meals,20102,Approved
E6134,Sales,Internet,4557,Rejected
E4286,Sales,Training,19258,Approved
E3972,Finance,Internet,34929,Rejected
E9229,Finance,Training,38376,Pending
E6809,IT,Internet,45835,Pending
E9639,HR,Internet,7464,Pending
E6896,Sales,Internet,3275,Pending
E7995,Finance,Meals,46707,Approved
E3641,Finance,Internet,10542,Pending
E6476,IT,Meals,37289,Pending
E4925,Operations,Internet,27541,Pending
E6881,IT,Internet,27562,Pending
E2348,IT,Meals,3286,Rejected
E7584,Operations,Meals,40570,Approved
E6608,Operations,Travel,18973,Approved
E5446,Finance,Meals,5540,Pending
E2359,HR,Training,5339,Rejected
E7208,IT,Meals,8732,Approved
E7177,HR,Internet,14861,Rejected
E3783,HR,Travel,13258,Rejected
E4648,HR,Internet,48966,Approved
E3644,Finance,Meals,16273,Pending
E5782,Operations,Training,7887,Approved
E6150,Finance,Meals,41963,Approved
E4996,IT,Internet,1997,Approved
E9714,Operations,Internet,2540,Approved
E9044,HR,Training,14108,Pending
E7593,Operations,Internet,20596,Rejected
E3614,Finance,Training,27845,Rejected
E8519,IT,Training,17101,Approved
E9150,IT,Meals,36945,Pending
E7814,IT,Training,7831,Rejected
E2828,Finance,Meals,7477,Rejected
E8133,Operations,Internet,17951,Pending
E8132,Sales,Meals,14550,Pending
E5589,Operations,Meals,17887,Pending
E4248,Finance,Internet,19235,Pending
E7179,HR,Training,28759,Rejected
E3799,HR,Internet,10543,Approved
E9112,Sales,Internet,37691,Rejected
E5624,HR,Travel,9070,Rejected
E5382,Sales,Travel,16354,Approved
E6083,Operations,Meals,4404,Pending
E5557,Sales,Training,42421,Approved
E4850,Operations,Internet,12942,Approved
E3654,IT,Travel,41495,Approved
E8249,Sales,Internet,1398,Rejected
E2600,Operations,Travel,13470,Rejected
E9821,HR,Meals,3169,Pending
E5524,Sales,Internet,37411,Pending
E3220,Finance,Meals,48044,Pending
E6023,Sales,Meals,40520,Rejected
E5971,Finance,Travel,6846,Approved
E1002,IT,Meals,28761,Approved
E9874,IT,Internet,36001,Approved
E8446,Operations,Training,1833,Pending
E7248,Operations,Training,692,Approved
E2476,Operations,Meals,9424,Approved
E6004,Sales,Internet,35928,Rejected
E4286,HR,Training,1300,Pending
E7878,Finance,Training,25634,Approved
E3532,Operations,Internet,18264,Approved
E7666,IT,Training,26721,Rejected
E3400,Finance,Internet,6769,Approved
E9216,Sales,Travel,4402,Pending
E4269,HR,Meals,5437,Rejected
E4222,IT,Meals,25592,Approved
E4399,HR,Travel,5396,Rejected
E7315,HR,Travel,8329,Rejected
E4089,Operations,Training,46542,Pending
E4866,Operations,Internet,28495,Approved
E7626,Sales,Training,33920,Pending
E1474,HR,Meals,49579,Pending
E5723,Operations,Travel,26326,Pending
E2320,HR,Meals,49235,Approved
E5474,Finance,Training,32448,Pending
E6654,Operations,Meals,15111,Rejected
E1055,HR,Travel,23368,Pending
E4608,Sales,Meals,47539,Approved
E7963,IT,Internet,2855,Pending
E7591,HR,Travel,19378,Pending
E3119,IT,Meals,1779,Rejected
E9271,Finance,Travel,20401,Pending
E4168,IT,Meals,1292,Pending
E7849,HR,Internet,35764,Pending
E2874,IT,Meals,17585,Approved
E6700,HR,Meals,49136,Pending
E6333,HR,Travel,40627,Approved
E1331,IT,Meals,41080,Rejected
